x,y
2.0,0.0
1.9995613669496912,0.041884839766713915
1.998245660197717,0.08375130745839925
1.9960534568565431,0.12558103905862672
1.9929857184990083,0.16735568666463096
1.9890437907365466,0.20905692653530694
1.9842294026289553,0.25066646712860846
1.9785446659259764,0.2921660571248232
1.9719920741410097,0.3335374934322045
1.9645745014573772,0.37476262917144926
1.9562952014676114,0.4158233816355187
1.9471578057463208,0.4567017402213115
1.9371663222572626,0.4973797743297096
1.9263251335953167,0.5378396412305315
1.9146389950641347,0.5780635938889432
1.9021130325903073,0.6180339887498949
1.8887527404749622,0.6577332934771665
1.874563978983783,0.6971440946436304
1.8595529717765025,0.736249105369356
1.843726303177001,0.7750311729042059
1.8270909152852015,0.8134732861516004
1.8096541049320387,0.8515585831301452
1.7914235204788254,0.8892703583698549
1.7724071584624292,0.9265920702397233
1.7526133600877272,0.9635073482034303
1.7320508075688772,0.9999999999999998
1.7107285203210132,1.0360540187462601
1.6886558510040302,1.0716535899579929
1.665842481420199,1.1067830984866878
1.6422984182674083,1.1414271353688632
1.6180339887498951,1.175570504584946
1.593059836048393,1.2091982297247494
1.56738691465168,1.2422955605566204
1.5410264855515787,1.2748479794973793
1.5139901113035132,1.3068412079802105
1.486289650954789,1.3382612127177163
1.4579372548428233,1.3690942118573772
1.428945359265607,1.3993266810267309
1.399326681026731,1.4289453592656067
1.3690942118573777,1.457937254842823
1.3382612127177165,1.4862896509547885
1.3068412079802112,1.5139901113035128
1.2748479794973795,1.5410264855515785
1.2422955605566208,1.5673869146516797
1.2091982297247497,1.5930598360483927
1.1755705045849465,1.618033988749895
1.1414271353688634,1.642298418267408
1.1067830984866882,1.665842481420199
1.0716535899579935,1.68865585100403
1.0360540187462606,1.710728520321013
1.0000000000000002,1.732050807568877
0.9635073482034308,1.752613360087727
0.9265920702397235,1.7724071584624292
0.889270358369855,1.7914235204788254
0.8515585831301457,1.8096541049320385
0.8134732861516007,1.8270909152852015
0.7750311729042063,1.8437263031770008
0.7362491053693562,1.8595529717765027
0.6971440946436307,1.874563978983783
0.6577332934771667,1.8887527404749622
0.618033988749895,1.9021130325903073
0.5780635938889437,1.9146389950641347
0.5378396412305319,1.9263251335953164
0.49737977432971,1.9371663222572624
0.4567017402213118,1.9471578057463208
0.41582338163551896,1.9562952014676116
0.3747626291714495,1.9645745014573774
0.3335374934322047,1.9719920741410097
0.29216605712482374,1.9785446659259764
0.25066646712860896,1.9842294026289555
0.20905692653530736,1.9890437907365464
0.16735568666463133,1.9929857184990087
0.12558103905862703,1.9960534568565431
0.0837513074583995,1.998245660197717
0.0418848397667141,1.9995613669496912
5.66553889764798e-16,1.9999999999999998
-0.04188483976671341,1.9995613669496912
-0.0837513074583988,1.998245660197717
-0.12558103905862636,1.9960534568565433
-0.16735568666463066,1.9929857184990087
-0.2090569265353067,1.9890437907365466
-0.2506664671286083,1.9842294026289553
-0.2921660571248227,1.9785446659259767
-0.33353749343220407,1.97199207414101
-0.3747626291714488,1.9645745014573777
-0.4158233816355183,1.9562952014676116
-0.4567017402213112,1.9471578057463208
-0.49737977432970937,1.9371663222572626
-0.5378396412305313,1.9263251335953169
-0.5780635938889427,1.9146389950641352
-0.6180339887498943,1.9021130325903075
-0.6577332934771661,1.8887527404749624
-0.69714409464363,1.8745639789837831
-0.7362491053693556,1.859552971776503
-0.7750311729042056,1.843726303177001
-0.8134732861516002,1.8270909152852017
-0.8515585831301447,1.8096541049320392
-0.8892703583698544,1.7914235204788258
-0.9265920702397229,1.7724071584624295
-0.96350734820343,1.7526133600877274
-0.9999999999999994,1.7320508075688774
-1.03605401874626,1.7107285203210136
-1.0716535899579926,1.6886558510040306
-1.1067830984866878,1.6658424814201993
-1.141427135368863,1.6422984182674083
-1.1755705045849458,1.6180339887498951
-1.2091982297247494,1.593059836048393
-1.2422955605566197,1.5673869146516803
-1.2748479794973786,1.5410264855515792
-1.30684120798021,1.5139901113035137
-1.3382612127177158,1.4862896509547892
-1.3690942118573768,1.4579372548428238
-1.3993266810267304,1.4289453592656074
-1.4289453592656063,1.3993266810267313
-1.4579372548428227,1.3690942118573777
-1.4862896509547883,1.3382612127177167
-1.5139901113035128,1.3068412079802112
-1.5410264855515785,1.2748479794973795
-1.5673869146516795,1.2422955605566208
-1.5930598360483925,1.2091982297247497
-1.618033988749895,1.1755705045849463
-1.6422984182674076,1.141427135368864
-1.6658424814201984,1.1067830984866889
-1.6886558510040297,1.0716535899579938
-1.7107285203210127,1.036054018746261
-1.7320508075688767,1.0000000000000007
-1.7526133600877267,0.9635073482034311
-1.772407158462429,0.926592070239724
-1.7914235204788251,0.8892703583698555
-1.8096541049320385,0.8515585831301458
-1.8270909152852013,0.8134732861516009
-1.8437263031770008,0.7750311729042064
-1.8595529717765025,0.7362491053693563
-1.874563978983783,0.6971440946436308
-1.8887527404749622,0.6577332934771668
-1.9021130325903073,0.6180339887498951
-1.9146389950641345,0.5780635938889442
-1.9263251335953164,0.5378396412305324
-1.9371663222572622,0.49737977432971053
-1.9471578057463208,0.4567017402213124
-1.9562952014676114,0.4158233816355195
-1.9645745014573772,0.37476262917145003
-1.9719920741410097,0.33353749343220523
-1.9785446659259762,0.29216605712482385
-1.9842294026289553,0.25066646712860907
-1.9890437907365464,0.2090569265353075
-1.9929857184990085,0.16735568666463146
-1.9960534568565431,0.12558103905862716
-1.998245660197717,0.08375130745839962
-1.9995613669496912,0.04188483976671422
-1.9999999999999998,1.133107779529596e-15
-1.9995613669496914,-0.041884839766712846
-1.998245660197717,-0.08375130745839823
-1.9960534568565431,-0.1255810390586258
-1.9929857184990085,-0.16735568666463008
-1.9890437907365464,-0.2090569265353061
-1.9842294026289553,-0.25066646712860774
-1.9785446659259767,-0.2921660571248226
-1.9719920741410097,-0.33353749343220396
-1.9645745014573777,-0.3747626291714487
-1.9562952014676116,-0.4158233816355182
-1.9471578057463208,-0.4567017402213111
-1.9371663222572626,-0.49737977432970926
-1.9263251335953167,-0.5378396412305312
-1.9146389950641352,-0.5780635938889421
-1.9021130325903077,-0.6180339887498939
-1.8887527404749627,-0.6577332934771656
-1.8745639789837834,-0.6971440946436296
-1.8595529717765031,-0.7362491053693551
-1.8437263031770013,-0.7750311729042052
-1.827090915285202,-0.8134732861515996
-1.8096541049320392,-0.8515585831301445
-1.7914235204788258,-0.8892703583698542
-1.7724071584624295,-0.9265920702397228
-1.7526133600877274,-0.96350734820343
-1.7320508075688774,-0.9999999999999994
-1.7107285203210134,-1.03605401874626
-1.6886558510040306,-1.0716535899579926
-1.6658424814201997,-1.1067830984866869
-1.642298418267409,-1.1414271353688623
-1.6180339887498958,-1.1755705045849452
-1.5930598360483934,-1.2091982297247488
-1.5673869146516806,-1.2422955605566197
-1.5410264855515794,-1.2748479794973786
-1.5139901113035137,-1.30684120798021
-1.4862896509547894,-1.3382612127177158
-1.4579372548428238,-1.3690942118573768
-1.4289453592656074,-1.3993266810267304
-1.3993266810267315,-1.4289453592656063
