x,y
0.0,0.75
0.008026755852842809,0.7834448160535117
0.016053511705685617,0.8168896321070234
0.024080267558528427,0.8503344481605352
0.032107023411371234,0.8837792642140468
0.04013377926421404,0.9172240802675585
0.048160535117056855,0.9506688963210702
0.05618729096989966,0.984113712374582
0.06421404682274247,1.0175585284280937
0.07224080267558528,1.0510033444816054
0.08026755852842808,1.084448160535117
0.08829431438127089,1.1178929765886287
0.09632107023411371,1.1513377926421404
0.10434782608695652,1.184782608695652
0.11237458193979932,1.218227424749164
0.12040133779264213,1.2516722408026757
0.12842809364548494,1.2851170568561874
0.13645484949832776,1.318561872909699
0.14448160535117055,1.3520066889632107
0.15250836120401337,1.3854515050167224
0.16053511705685616,1.4188963210702341
0.16856187290969898,1.4523411371237458
0.17658862876254178,1.4857859531772575
0.1846153846153846,1.5192307692307692
0.19264214046822742,1.5526755852842808
0.2006688963210702,1.5861204013377925
0.20869565217391303,1.6195652173913042
0.21672240802675583,1.653010033444816
0.22474916387959865,1.6864548494983278
0.23277591973244144,1.7198996655518393
0.24080267558528426,1.7466555183946488
0.24882943143812705,1.7132107023411374
0.2568561872909699,1.6797658862876255
0.26488294314381267,1.646321070234114
0.2729096989966555,1.6128762541806019
0.2809364548494983,1.5794314381270902
0.2889632107023411,1.5459866220735787
0.2969899665551839,1.512541806020067
0.30501672240802674,1.4790969899665551
0.31304347826086953,1.4456521739130435
0.3210702341137123,1.4122073578595318
0.3290969899665552,1.37876254180602
0.33712374581939797,1.3453177257525084
0.34515050167224076,1.3118729096989967
0.35317725752508355,1.278428093645485
0.3612040133779264,1.2449832775919734
0.3692307692307692,1.2115384615384617
0.377257525083612,1.17809364548495
0.38528428093645484,1.144648829431438
0.39331103678929763,1.1112040133779266
0.4013377926421404,1.077759197324415
0.4093645484949832,1.0443143812709033
0.41739130434782606,1.0108695652173914
0.42541806020066886,0.9774247491638797
0.43344481605351165,0.943979933110368
0.44147157190635444,0.9105351170568564
0.4494983277591973,0.8770903010033445
0.4575250836120401,0.8436454849498329
0.4655518394648829,0.8102006688963213
0.4735785953177257,0.7767558528428093
0.4816053511705685,0.7566889632107022
0.4896321070234113,0.7901337792642139
0.4976588628762541,0.8235785953177255
0.5056856187290969,0.8570234113712372
0.5137123745819397,0.8904682274247491
0.5217391304347826,0.9239130434782609
0.5297658862876253,0.9573578595317723
0.5377926421404682,0.9908026755852841
0.545819397993311,1.024247491638796
0.5538461538461538,1.0576923076923075
0.5618729096989966,1.0911371237458194
0.5698996655518394,1.1245819397993309
0.5779264214046822,1.1580267558528425
0.585953177257525,1.1914715719063544
0.5939799331103678,1.224916387959866
0.6020066889632106,1.2583612040133776
0.6100334448160535,1.2918060200668897
0.6180602006688962,1.325250836120401
0.6260869565217391,1.3586956521739129
0.6341137123745819,1.3921404682274248
0.6421404682274247,1.4255852842809362
0.6501672240802675,1.4590301003344481
0.6581939799331104,1.4924749163879598
0.6662207357859531,1.5259197324414713
0.6742474916387959,1.5593645484949832
0.6822742474916387,1.5928093645484946
0.6903010033444815,1.6262541806020065
0.6983277591973244,1.6596989966555182
0.7063545150501671,1.69314381270903
0.71438127090301,1.7265886287625416
0.7224080267558528,1.7399665551839465
0.7304347826086955,1.706521739130435
0.7384615384615384,1.6730769230769234
0.7464882943143812,1.6396321070234112
0.754515050167224,1.6061872909699
0.7625418060200668,1.572742474916388
0.7705685618729097,1.5392976588628762
0.7785953177257524,1.505852842809365
0.7866220735785953,1.472408026755853
