x,y
5.0,0.0
4.9988960703778735,0.10506225564237708
4.995584768975735,0.2100781187502857
4.990067557971067,0.3150012172748946
4.982346873608936,0.4197852201296012
4.972426125126208,0.5243838576485348
4.960309693246133,0.6287509420179388
4.946002928243939,0.7328403876714094
4.929512147584297,0.836606231639983
4.910844633131712,0.9400026538480912
4.890008627935058,1.042983997346415
4.867013332587666,1.1455047884727083
4.841868901164622,1.247519756931688
4.814586436738997,1.3489838557851215
4.785177986479048,1.4498522813432857
4.753656536328529,1.5500804929490164
4.720036005272458,1.6496242326456076
4.684331239190898,1.74843954471988
4.646558004303418,1.8464827951117866
4.606732980207184,1.9437106906819837
4.5648737525117165,2.0400802983288653
4.520998805073582,2.135549063946609
4.475127511834438,2.230074831215874
4.427280128266049,2.3236158602188426
4.377477782426039,2.416130845870395
4.325742465628341,2.507578936157271
4.272097022732442,2.597919750177167
4.216565142055744,2.6871133959698126
4.159171344913469,2.775120488132126
4.099940974790731,2.8619021652097114
4.038900186151575,2.9474201068569745
3.976075932889895,3.031636550758312
3.9114959564273573,3.1145143093028866
3.8451887734635664,3.1960167860056297
3.7771836633838967,3.2761079916672182
3.7075106553305366,3.3547525602658896
3.6362005149424665,3.4319157645740876
3.5632847307702216,3.5075635314930214
3.4887955003714266,3.5816624570983917
3.4127657160932707,3.6541798213906205
3.3352289505481636,3.7250836027430845
3.256219441789022,3.79434249204196
3.175772078190705,3.8619259065114515
3.093922383044292,3.927804003218278
3.0107064988709964,3.99194769224948
2.926161171462647,4.054328649557698
2.8403237336557785,4.114919329468282
2.753232088846505,4.1736929768426805
2.6649246942534432,4.230623638892757
2.5754405439360912,4.285686176640815
2.4848191515761475,4.338856276020259
2.3931005330293824,4.390110458612002
2.3003251886557607,4.4394260920118755
2.2065340854356257,4.486781399824462
2.1117686388798322,4.532155471278938
2.016070694741824,4.575528270462681
1.9194825105397233,4.616880645168566
1.8220467368966065,4.6561943353520405
1.7238063987071852,4.693451981194244
1.6248048761392266,4.728637130767616
1.5250858854780882,4.761734247300612
1.4246934598228425,4.792728716038289
1.323671929642497,4.821606850695784
1.2220659032009082,4.848355899501785
1.1199202468590241,4.872964050829355
1.0172800652631688,4.895420438411615
0.9141906814280971,4.915715146139982
0.8106976167236237,4.933839212442845
0.7068465707736747,4.949784634242736
0.602683401276615,4.963544370490269
0.498254103755783,4.975112345273272
0.39360479124915687,4.984483450499732
0.2887816739471422,4.991653548153386
0.18383103878744841,4.996619472120959
0.07879922901608216,4.999379029590223
-0.02626737627652987,4.9999310020182826
-0.131322382635235,4.9982751456696555
-0.23631940072664437,4.994412191723888
-0.3412120668233545,4.988343845952696
-0.44595406327686815,4.980072787966742
-0.5504991389701581,4.969602670032395
-0.6548011297408609,4.956938115458986
-0.7588139787660755,4.942084716557295
-0.8624917568997525,4.925049032170135
-0.9657886829537164,4.905838584776157
-1.0686591439133482,4.884461857168136
-1.1710577150790114,4.8609282887072025
-1.2729391801243162,4.835248271154693
-1.3742585510623784,4.807433144083435
-1.4749710881112477,4.777495189870517
-1.5750323194497393,4.745447628273731
-1.6743980608549311,4.7113046105941025
-1.7730244352126787,4.675081213427074
-1.8708678918925103,4.6367934320051045
-1.9678852259783641,4.596458173134624
-2.064033597346656,4.554093247730465
-2.159270549583276,4.509717362951068
-2.253554028731148,4.463350113937916
-2.346842401860068,4.415011975162884
-2.439094475450636,4.3647242913872795
-2.5302695135841575,4.312509268236601
-2.620327255930474,4.258389962395162
-2.709227935525793,4.2023902714249
-2.7969322963326655,4.144534923212891
-2.8834016105743343,4.084849465052211
-2.968597695835843,4.02336025236097
-3.0524829319243056,3.9600944370445
-3.1350202774809333,3.8950799555058397
-3.2161732863374475,3.8283455163098044
-3.295906123609689,3.7599205875060915
-3.3741835815212875,3.689835383617022
-3.4509710949504324,3.618120852295652
-3.5262347566928485,3.5448086606601676
-3.5999413324342693,3.4699311813105718
-3.672058275425772,3.393521478033859
-3.742553740855506,3.3156132912039755
-3.8113965999104664,3.23624102288302
-3.8785564535220987,3.1554397216302643
-3.9440036457896777,3.0732450670256894
-4.00770927707551,2.989693353914895
-4.069645216766206,2.9048214763823155
-4.129784115694369,2.818666911459827
-4.188099418215208,2.731267702577951
-4.244565373932774,2.64266244276694
-4.299157049070603,2.552890257615188
-4.351850337481773,2.4619907879924683
-4.402621971293499,2.3700041725456393
-4.451449531181569,2.2769710299745545
-4.4983114562700885,2.182932441095984
-4.543187053652155,2.0879299307034813
-4.586056507527265,1.992005449231207
-4.626900887951411,1.8952013542297943
-4.665702159196012,1.7975603916624516
-4.7024431877119905,1.699125677029539
-4.737107749695455,1.5999406763299904
-4.769680538251679,1.5000491868679426
-4.800147170154199,1.3994953179130822
-4.828494192196037,1.2983234712232328
-4.854709087130261,1.1965783214377885
-4.8787802791972465,1.0943047963506518
-4.900697139236209,0.9915480570713865
-4.92044998937874,0.8883534780833333
-4.938030107322283,0.7847666272075295
-4.953429730181653,0.6808332454812333
-4.966642057916914,0.5765992269599707
-4.97766125633608,0.4721105984520132
-4.986482459671331,0.36741349919423516
-4.993101772727602,0.26255416047832736
-4.997516272602589,0.15757888523635138
-4.999724009977419,0.05253402759468173
-4.999724009977419,-0.052534027594680496
-4.9975162726025895,-0.15757888523635016
-4.993101772727603,-0.26255416047832614
-4.98648245967133,-0.36741349919423616
-4.977661256336079,-0.47211059845201414
-4.966642057916914,-0.5765992269599695
-4.953429730181654,-0.6808332454812321
-4.938030107322283,-0.7847666272075284
-4.92044998937874,-0.8883534780833322
-4.900697139236209,-0.9915480570713854
-4.8787802791972465,-1.0943047963506531
-4.854709087130261,-1.1965783214377894
-4.828494192196038,-1.2983234712232317
-4.8001471701542,-1.3994953179130811
-4.76968053825168,-1.5000491868679418
-4.737107749695455,-1.5999406763299893
-4.702443187711991,-1.699125677029538
-4.665702159196013,-1.7975603916624505
-4.62690088795141,-1.8952013542297954
-4.586056507527264,-1.992005449231208
-4.543187053652156,-2.0879299307034804
-4.4983114562700885,-2.182932441095983
-4.451449531181569,-2.2769710299745536
-4.4026219712935,-2.370004172545638
-4.351850337481774,-2.4619907879924674
-4.299157049070603,-2.5528902576151884
-4.244565373932773,-2.642662442766941
-4.1880994182152085,-2.7312677025779495
-4.1297841156943695,-2.818666911459826
-4.069645216766208,-2.904821476382314
-4.007709277075511,-2.9896933539148938
-3.944003645789679,-3.073245067025688
-3.8785564535220995,-3.155439721630264
-3.811396599910466,-3.2362410228830205
-3.742553740855506,-3.3156132912039764
-3.672058275425773,-3.3935214780338585
-3.5999413324342706,-3.469931181310571
-3.52623475669285,-3.5448086606601663
-3.4509710949504333,-3.6181208522956516
-3.3741835815212884,-3.6898353836170217
-3.2959061236096887,-3.759920587506093
-3.2161732863374493,-3.828345516309804
-3.135020277480934,-3.895079955505839
-3.0524829319243074,-3.960094437044499
-2.968597695835844,-4.023360252360969
-2.883401610574336,-4.08484946505221
-2.7969322963326664,-4.14453492321289
-2.709227935525795,-4.2023902714249
-2.6203272559304738,-4.258389962395162
-2.530269513584157,-4.312509268236601
-2.4390944754506356,-4.3647242913872795
-2.346842401860067,-4.415011975162884
-2.2535540287311475,-4.463350113937916
-2.159270549583275,-4.509717362951068
-2.064033597346658,-4.554093247730464
-1.9678852259783663,-4.596458173134622
-1.8708678918925123,-4.636793432005103
-1.7730244352126798,-4.675081213427073
-1.6743980608549318,-4.711304610594102
-1.5750323194497402,-4.74544762827373
-1.4749710881112488,-4.777495189870517
-1.3742585510623784,-4.807433144083435
-1.2729391801243162,-4.8352482711546925
-1.1710577150790116,-4.8609282887072025
-1.0686591439133482,-4.8844618571681355
-0.9657886829537154,-4.905838584776157
-0.8624917568997515,-4.925049032170135
-0.7588139787660746,-4.942084716557295
-0.65480112974086,-4.956938115458986
-0.5504991389701603,-4.969602670032394
-0.4459540632768704,-4.980072787966742
-0.34121206682335675,-4.988343845952697
-0.2363194007266456,-4.994412191723888
-0.1313223826352362,-4.9982751456696555
-0.0262673762765311,-4.9999310020182826
0.07879922901608093,-4.999379029590223
0.18383103878744833,-4.996619472120959
0.2887816739471421,-4.991653548153386
0.3936047912491568,-4.984483450499732
0.49825410375578294,-4.975112345273272
0.602683401276616,-4.963544370490269
0.7068465707736757,-4.949784634242736
0.8106976167236247,-4.9338392124428445
0.9141906814280981,-4.915715146139982
1.0172800652631666,-4.895420438411615
1.119920246859022,-4.872964050829355
1.222065903200906,-4.848355899501785
1.3236719296424961,-4.821606850695784
1.4246934598228416,-4.792728716038289
1.525085885478087,-4.761734247300612
1.6248048761392255,-4.728637130767616
1.7238063987071852,-4.693451981194244
1.8220467368966065,-4.6561943353520405
1.9194825105397233,-4.616880645168566
2.016070694741824,-4.575528270462681
2.111768638879833,-4.532155471278938
2.206534085435627,-4.486781399824461
2.300325188655762,-4.439426092011875
2.3931005330293833,-4.390110458612001
2.484819151576145,-4.338856276020261
2.575440543936089,-4.285686176640816
2.664924694253441,-4.230623638892758
2.7532320888465027,-4.173692976842681
2.8403237336557776,-4.114919329468282
2.9261611714626454,-4.054328649557699
3.010706498870995,-3.9919476922494805
3.0939223830442915,-3.9278040032182786
3.1757720781907044,-3.8619259065114515
3.2562194417890216,-3.79434249204196
3.3352289505481636,-3.7250836027430845
3.4127657160932707,-3.6541798213906205
3.488795500371427,-3.5816624570983913
3.563284730770222,-3.507563531493021
3.6362005149424674,-3.4319157645740868
3.7075106553305344,-3.354752560265892
3.7771836633838944,-3.27610799166722
3.8451887734635646,-3.1960167860056314
3.911495956427356,-3.114514309302888
3.9760759328898936,-3.0316365507583134
4.038900186151574,-2.947420106856975
4.09994097479073,-2.8619021652097123
4.159171344913467,-2.775120488132127
4.216565142055744,-2.6871133959698126
4.272097022732442,-2.597919750177167
4.325742465628342,-2.5075789361572705
4.377477782426041,-2.4161308458703945
4.427280128266049,-2.3236158602188417
4.4751275118344385,-2.2300748312158722
4.5209988050735825,-2.1355490639466073
4.564873752511716,-2.0400802983288675
4.606732980207183,-1.9437106906819857
4.646558004303417,-1.8464827951117881
4.6843312391908976,-1.7484395447198817
4.720036005272458,-1.649624232645609
4.753656536328528,-1.5500804929490173
4.785177986479048,-1.4498522813432866
4.814586436738997,-1.348983855785122
4.841868901164622,-1.2475197569316885
4.867013332587666,-1.1455047884727083
4.890008627935058,-1.0429839973464148
4.910844633131713,-0.9400026538480908
4.929512147584297,-0.8366062316399823
4.946002928243939,-0.7328403876714082
4.960309693246133,-0.6287509420179376
4.972426125126208,-0.5243838576485375
4.982346873608935,-0.4197852201296036
